 slim_337550470 slim_337550426 slim_337550420 slim_337550225 slim_337550468 slim_337550446 slim_337550411 slim_337550449 slim_337550393 slim_337550424 slim_337550390 slim_337550445 slim_337550455 slim_337550264 slim_337550471 slim_337550352 slim_337550482 slim_337550436 slim_337550373 slim_337550401 slim_337550362 slim_337550338 slim_337550422 slim_337550483 slim_337550473 slim_337550376 slim_337550322 slim_337550245 slim_337550324 slim_337550400 slim_337550429 slim_337549356 slim_337550331 slim_337550479 slim_337550456 slim_337550412 slim_337550475 slim_337549957 slim_337549864 slim_337550185 slim_337550363 slim_337550417 slim_337550396 slim_337550330 slim_337550209 slim_337550291 slim_337550453 slim_337550433 slim_337550448 slim_337550017 slim_337550229 slim_337550485 slim_337550458 slim_337550374 slim_337550248 slim_337550478 slim_337550474 slim_337550052 slim_337550162 slim_337550469 slim_337550370 slim_337550467 slim_337550466 slim_337550450 slim_337550447 slim_337550221 slim_337550428 slim_337550284 slim_337550418 slim_337550377 slim_337550404 slim_337550181 slim_337550484 slim_337550389 slim_337550365 slim_337550166 slim_337550472 slim_337550398 slim_337550452 slim_337550462 slim_337550403 slim_337550307 slim_337550427
12 0.0001059 6.735e-05 0.00010835 0.0001082 6.91e-05 6.69e-05 9.02e-05 7.19e-05 4.49e-05 8.755e-05 6.91e-05 6.965e-05 7.38e-05 0.00010755 8.64e-05 5.365e-05 5.535e-05 0.00014775 8.405e-05 8.38e-05 0.00014775 7.06e-05 7.66e-05 5.065e-05 0.00010555 9.05e-05 6.94e-05 7.615e-05 5.58e-05 4.3e-05 0.00011035 0.00013185 9e-05 0.0001038 7.42e-05 9.3e-05 0.0001289 0.0001006 7.91e-05 8.78e-05 7.005e-05 5.535e-05 0.00010335 8.785e-05 0.00010645 0.00011065 5.43e-05 6.965e-05 5.59e-05 9.715e-05 7.03e-05 6.88e-05 5.565e-05 0.00010465 9.715e-05 0.000103 0.0001516 8.96e-05 7.17e-05 8.57e-05 9.11e-05 8.06e-05 9.04e-05 5.475e-05 0.0001036 7.735e-05 6.945e-05 5.07e-05 0.000112 5.89e-05 7.12e-05 5.475e-05 9.59e-05 9.54e-05 0.0001056 0.000127 0.0001066 0.0001075 8.695e-05 7.945e-05 5.515e-05 6.28e-05 0.00011065
13 6.59e-05 5.045e-05 6.77e-05 6.755e-05 5.595e-05 5.4e-05 0.0001123 7.62e-05 7.85e-05 3.45e-05 7.59e-05 4.77e-05 0.00010755 2.74e-05 2.995e-05 0.00012155 6.825e-05 9.645e-05 4.16e-05 0.0001047 9.645e-05 7.5e-05 9.53e-05 6.675e-05 0.00011495 8.45e-05 4.645e-05 9.42e-05 6.08e-05 0.00010995 0.0001209 9.1e-05 8.015e-05 1.91e-05 0.0001253 8.12e-05 4.48e-05 4.685e-05 8.855e-05 3.345e-05 5.035e-05 6.825e-05 8.97e-05 3.35e-05 8.49e-05 8.705e-05 9.58e-05 4.77e-05 6.09e-05 7.24e-05 9.005e-05 7.82e-05 6.085e-05 5.78e-05 7.24e-05 9.345e-05 0.00013215 0.00010105 4.52e-05 3.205e-05 8e-05 3.67e-05 0.00011035 6.095e-05 9.255e-05 4.665e-05 5.485e-05 6.595e-05 8.825e-05 6.335e-05 7.79e-05 6.095e-05 0.0001032 0.00010245 0.00011725 0.00011915 8.505e-05 8.67e-05 3.36e-05 9.825e-05 6.1e-05 6.19e-05 8.705e-05
14 5.955e-05 2.495e-05 6.11e-05 6.095e-05 3.55e-05 2.935e-05 9.085e-05 8.75e-05 5.72e-05 2.6e-05 7.035e-05 4.165e-05 8.64e-05 2.995e-05 3.36e-05 0.0001176 4.595e-05 0.00011495 3.515e-05 9.915e-05 0.00011495 8.475e-05 7.455e-05 4.49e-05 0.0001265 6.135e-05 3.75e-05 7.2e-05 3.61e-05 9.045e-05 9.415e-05 9.245e-05 5.76e-05 2.58e-05 0.00010425 5.945e-05 6.065e-05 5.33e-05 7.445e-05 2.315e-05 2.315e-05 4.595e-05 8.495e-05 2.285e-05 7.715e-05 0.000104 7.34e-05 4.165e-05 3.645e-05 7.41e-05 6.925e-05 5.51e-05 3.58e-05 4.885e-05 7.41e-05 8.94e-05 0.00013185 9.705e-05 3.59e-05 4.17e-05 5.5e-05 2.825e-05 0.0001047 3.83e-05 8.73e-05 2.795e-05 2.955e-05 4.27e-05 0.0001063 4.175e-05 7.215e-05 3.83e-05 0.00010615 9.795e-05 0.00011285 0.0001152 7.71e-05 9.825e-05 2.535e-05 7.725e-05 3.995e-05 4.715e-05 0.000104
15 0.00013045 0.00011305 0.0001307 0.00013055 0.0001027 0.0001079 0.00010115 5.315e-05 9.21e-05 0.0001164 6.73e-05 0.0001013 5.365e-05 0.00012155 0.0001176 3.7e-05 9.545e-05 0.00013315 0.0001072 8.29e-05 0.00013315 5.195e-05 0.000117 9.845e-05 5.965e-05 0.00012595 0.0001025 0.00011695 0.00010335 5.725e-05 0.0001257 0.000155 0.00013045 0.00011705 8.2e-05 0.0001257 0.0001408 8.6e-05 0.00012635 0.00011675 0.0001121 9.545e-05 0.0001047 0.0001168 0.0001089 9.205e-05 6.305e-05 0.0001013 0.0001029 0.0001271 0.00011795 8.635e-05 0.0001032 0.0001347 0.0001271 9.99e-05 0.00014965 9.415e-05 0.00010085 9.895e-05 0.0001313 0.0001109 8.255e-05 0.0001023 0.00012645 0.00012345 0.00010675 9.71e-05 9.385e-05 0.00010565 7.11e-05 0.0001023 9.235e-05 9.805e-05 7.88e-05 0.00012285 0.00010905 9.005e-05 0.0001159 0.0001204 0.00010245 0.0001091 9.205e-05
16 6.665e-05 3.06e-05 7.08e-05 7.065e-05 4.18e-05 3.465e-05 7.43e-05 8.635e-05 2.97e-05 4.87e-05 6.905e-05 4.225e-05 5.535e-05 6.825e-05 4.595e-05 9.545e-05 5.09e-05 0.0001357 5.32e-05 9.03e-05 0.0001357 8.58e-05 5.015e-05 3.095e-05 0.00013055 5.64e-05 4.595e-05 5.04e-05 2.835e-05 5.65e-05 9.68e-05 9.74e-05 4.99e-05 6.465e-05 7.715e-05 5.91e-05 9.415e-05 8.335e-05 5.985e-05 4.855e-05 3.425e-05 2.58e-05 9.07e-05 4.86e-05 8.99e-05 0.00011605 5.98e-05 4.225e-05 2.775e-05 7.33e-05 4.755e-05 5.015e-05 2.82e-05 6.875e-05 7.35e-05 9.45e-05 0.0001425 9.01e-05 4.56e-05 5.975e-05 5.215e-05 4.46e-05 9.29e-05 2.615e-05 7.965e-05 3.69e-05 3.85e-05 3.05e-05 0.0001164 3.025e-05 6.815e-05 2.615e-05 0.00010075 9.18e-05 0.0001121 0.00011215 9.005e-05 0.00010775 4.685e-05 5.365e-05 2.675e-05 3.485e-05 0.00011605
17 0.0001043 0.00012655 0.0001049 0.00010475 0.00012725 0.0001278 0.0001222 0.000116 0.0001435 0.00011045 0.0001227 0.0001168 0.00014775 9.645e-05 0.00011495 0.00013315 0.0001357 0.0001666 0.0001097 0.000123 8.36e-05 0.00011675 0.00012925 0.0001339 0.00010135 0.0001248 0.0001222 0.0001308 0.00013685 0.00014525 0.00014845 9.91e-05 0.00012165 9.54e-05 0.00013265 0.0001238 8.885e-05 9.82e-05 0.00012975 0.00011245 0.00013245 0.0001357 0.00010305 0.0001125 0.00010685 0.00010125 0.0001413 0.0001168 0.00013665 0.0001132 0.00013495 0.0001285 0.0001367 0.0001079 0.00011335 0.00010455 0.0001249 0.0001141 0.0001225 0.0001027 0.0001229 0.000108 0.00011745 0.0001353 0.0001134 0.00012835 0.00013435 0.0001346 0.00010065 0.00013495 0.0001222 0.0001353 0.0001157 0.00011365 0.0001062 9.93e-05 0.00010705 0.0001015 0.00011125 0.00012915 0.0001345 0.00013465 0.00010125
18 6.425e-05 3.555e-05 6.215e-05 6.2e-05 3.21e-05 3.32e-05 8.99e-05 8.405e-05 6.235e-05 3.36e-05 7.115e-05 4.78e-05 8.405e-05 4.16e-05 3.515e-05 0.0001072 5.32e-05 0.0001097 6.29e-05 9.75e-05 0.0001097 8.33e-05 7.61e-05 4.825e-05 0.00011845 6.24e-05 4.735e-05 7.555e-05 4.75e-05 8.675e-05 0.00010085 9.09e-05 6.355e-05 3.42e-05 0.00010005 6.22e-05 6.07e-05 6.015e-05 7.45e-05 3.36e-05 3.36e-05 5.32e-05 8.28e-05 3.33e-05 8.205e-05 9.865e-05 7.05e-05 4.78e-05 4.705e-05 7.465e-05 7.35e-05 6.075e-05 4.735e-05 5.56e-05 7.465e-05 8.08e-05 0.0001282 9.46e-05 4.66e-05 4.705e-05 6.38e-05 3.605e-05 0.00010065 4.705e-05 8.68e-05 4.115e-05 3.22e-05 4.76e-05 9.995e-05 4.995e-05 7.31e-05 4.705e-05 9.875e-05 9.73e-05 0.0001082 0.00011095 8.22e-05 9.4e-05 3.295e-05 7.94e-05 4.725e-05 5.34e-05 9.865e-05
19 9.495e-05 9.645e-05 9.825e-05 9.81e-05 9.56e-05 9.6e-05 9.48e-05 8.4e-05 8.395e-05 9.985e-05 8.975e-05 8.855e-05 8.38e-05 0.0001047 9.915e-05 8.29e-05 9.03e-05 0.000123 9.75e-05 0.0001633 0.000123 8.345e-05 8.92e-05 8.97e-05 8.8e-05 9.61e-05 9.19e-05 8.895e-05 9.08e-05 8.335e-05 0.0001384 0.0001227 9.52e-05 0.0001 8.835e-05 9.645e-05 0.0001267 9.665e-05 0.00011785 0.0001003 9.825e-05 9.03e-05 9.425e-05 0.00010035 9.64e-05 0.0001166 9.105e-05 8.855e-05 9.11e-05 0.00011765 8.27e-05 9.575e-05 9.065e-05 0.00011815 0.00011765 9.385e-05 0.0001649 8.95e-05 9.175e-05 8.985e-05 9.665e-05 9.355e-05 8.85e-05 8.93e-05 0.0001032 0.00010585 9.77e-05 8.855e-05 0.0001175 9.085e-05 9.03e-05 8.93e-05 0.0001179 8.92e-05 9.46e-05 9.435e-05 9.655e-05 8.935e-05 9.925e-05 8.865e-05 9.01e-05 9.835e-05 0.0001166
20 0.0001043 0.00012655 0.0001049 0.00010475 0.00012725 0.0001278 0.0001222 0.000116 0.0001435 0.00011045 0.0001227 0.0001168 0.00014775 9.645e-05 0.00011495 0.00013315 0.0001357 8.36e-05 0.0001097 0.000123 0.0001666 0.00011675 0.00012925 0.0001339 0.00010135 0.0001248 0.0001222 0.0001308 0.00013685 0.00014525 0.00014845 9.91e-05 0.00012165 9.54e-05 0.00013265 0.0001238 8.9e-05 9.82e-05 0.00012975 0.00011245 0.00013245 0.0001357 0.00010305 0.0001125 0.00010685 0.0001014 0.0001413 0.0001168 0.00013665 0.00011335 0.00013495 0.0001285 0.0001367 0.0001079 0.00011315 0.00010455 0.0001247 0.0001141 0.0001225 0.0001027 0.0001229 0.000108 0.00011745 0.0001353 0.00011355 0.00012835 0.00013435 0.0001346 0.00010065 0.00013495 0.0001222 0.0001353 0.0001155 0.00011365 0.0001062 9.93e-05 0.00010705 0.0001015 0.00011125 0.00012915 0.0001345 0.00013465 0.0001014
21 0.0001062 9.98e-05 0.00010535 0.0001052 9.575e-05 9.91e-05 0.0001209 3.65e-05 7.695e-05 8.615e-05 6.81e-05 7.135e-05 7.06e-05 7.5e-05 8.475e-05 5.195e-05 8.58e-05 0.00011675 8.33e-05 8.345e-05 0.00011675 6.71e-05 0.0001085 8.755e-05 7.155e-05 0.0001203 7.26e-05 0.000106 8.745e-05 7.51e-05 0.0001383 0.00013285 0.00012005 7.14e-05 0.0001034 0.000116 9.675e-05 6.855e-05 0.0001155 8.46e-05 9.965e-05 8.58e-05 0.000104 8.465e-05 0.0001044 7.95e-05 8.45e-05 7.135e-05 8.76e-05 9.99e-05 0.00010385 9.915e-05 8.73e-05 0.0001064 9.99e-05 0.0001035 0.00015035 9.2e-05 6.695e-05 5.1e-05 0.00012105 8.165e-05 8.855e-05 8.625e-05 0.00010505 0.00010875 9.89e-05 8.51e-05 8.215e-05 9.015e-05 6.725e-05 8.625e-05 9.715e-05 9.37e-05 0.0001043 0.00012515 0.00010455 7.1e-05 8.355e-05 0.0001113 8.795e-05 9.615e-05 7.95e-05
22 6.36e-05 5.59e-05 6.815e-05 6.8e-05 6.69e-05 5.98e-05 7.08e-05 0.00010725 4.615e-05 7.32e-05 9.395e-05 6.225e-05 7.66e-05 9.53e-05 7.455e-05 0.000117 5.015e-05 0.00012925 7.61e-05 8.92e-05 0.00012925 0.0001085 8.9e-05 5.18e-05 0.0001272 5.595e-05 7.015e-05 4.705e-05 5.195e-05 7.28e-05 0.00012115 9.095e-05 4.99e-05 8.88e-05 7.37e-05 6.045e-05 0.0001145 0.0001089 7.8e-05 7.495e-05 6.285e-05 5.005e-05 8.695e-05 7.5e-05 8.95e-05 0.0001357 8.41e-05 6.225e-05 5.15e-05 9.13e-05 4.48e-05 7.61e-05 5.18e-05 9.14e-05 9.13e-05 9.055e-05 0.0001608 8.525e-05 7.125e-05 8.2e-05 5.165e-05 6.77e-05 8.935e-05 4.995e-05 7.61e-05 6.4e-05 6.705e-05 5.27e-05 0.00013425 5.095e-05 9.07e-05 4.995e-05 0.0001192 8.425e-05 0.0001086 8.27e-05 8.965e-05 0.00010445 7.355e-05 4.495e-05 4.955e-05 5.705e-05 0.0001357
