 slim_337495408 slim_337495344 slim_337495405 slim_337495365 slim_337495416 slim_337495421 slim_337495339 slim_337495347 slim_337495431 slim_337495471 slim_337495545 slim_337495457 slim_337495528 slim_337495517 slim_337495525 slim_337495549 slim_337495508 slim_337495543 slim_337495527 slim_337495503 slim_337495513 slim_337495563 slim_337495532 slim_337495544 slim_337495505 slim_337495526 slim_337495501 slim_337495571 slim_337495446 slim_337495524 slim_337495546 slim_337495441 slim_337495708 slim_337495654 slim_337495659 slim_337495698 slim_337495603 slim_337495594 slim_337495613 slim_337495634 slim_337495655 slim_337495702 slim_337495576 slim_337495692 slim_337495647 slim_337495645 slim_337495632 slim_337495686 slim_337495625 slim_337495626 slim_337495693 slim_337495695 slim_337495616 slim_337495667 slim_337495604 slim_337495644 slim_337495648 slim_337495691 slim_337495628 slim_337495669 slim_337495680 slim_337495685 slim_337495663 slim_337495583 slim_337495712 slim_337495709 slim_337495623 slim_337495699 slim_337495607 slim_337495713 slim_337495631 slim_337495637 slim_337495590 slim_337495711 slim_337495640 slim_337495674 slim_337495627 slim_337495704 slim_337495705 slim_337495600 slim_337495675 slim_337495707 slim_337495619 slim_337495666 slim_337495605 slim_337495696 slim_337495706 slim_337495688 slim_337495689 slim_337495690 slim_337495701 slim_337495684 slim_337495589 slim_337495682 slim_337495678 slim_337495715 slim_337495646 slim_337495633 slim_337495577 slim_337495662 slim_337495636 slim_337495683 slim_337495638 slim_337495672 slim_337495703 slim_337495614
30 0.0008639 0.00089925 0.0007337 0.0007988 0.00082785 0.00082835 0.00081455 0.00084085 0.0008638 0.0008362 0.0008261 0.000828 0.0006885 0.00081285 0.00082645 0.0008281 0.0008511 0.00080215 0.00089 0.00090635 0.00064885 0.0008313 0.0008541 0.0008815 0.00087855 0.0008364 0.00070155 0.0008133 0.00086075 0.00087695 0.0008147 0.00085465 0.00086935 0.0008489 0.00081765 0.00088025 0.00083645 0.0008637 0.000701 0.00081415 0.0006298 0.00072505 0.00085945 0.0008492 0.0008795 0.00076435 0.00090455 0.00057355 0.0008512 0.00086595 0.0008739 0.0008573 0.0008632 0.00075515 0.0008557 0.00068845 0.00083355 0.0007642 0.00088105 0.00075385 0.00080565 0.00084835 0.0008124 0.00087495 0.0006489 0.0008863 0.00085705 0.0008364 0.00088245 0.00088455 0.00079735 0.00088485 0.00074625 0.00065 0.00087605 0.00086015 0.0008555 0.0008716 0.0009195 0.0008381 0.00059465 0.00086595 0.00064645 0.00080515 0.0008634 0.00080565 0.0007461 0.00081485 0.00082035 0.00085425 0.00073655 0.0008859 0.00083965 0.0007553 0.0008858 0.00085925 0.00077895 0.00074615 0.0009071 0.00088875 0.00078895 0.0008172 0.0007494 0.00088275 0.0007739 0.000748
31 0.0008412 0.00074325 0.0007954 0.00081525 0.00084075 0.0008472 0.00059145 0.0008421 0.00086205 0.00078185 0.00083115 0.00080725 0.0008391 0.0008191 0.000842 0.00080735 0.0007692 0.00084605 0.00079215 0.00088955 0.00065435 0.0008418 0.00066135 0.00081525 0.00080195 0.00061345 0.00079965 0.0007936 0.00077645 0.0007417 0.00085465 0.0008407 0.00080055 0.00082205 0.00076375 0.0008135 0.00081785 0.00087235 0.00082505 0.00082625 0.0008096 0.0008204 0.0007879 0.0006242 0.0008159 0.00085495 0.00073485 0.0007932 0.00083155 0.00083555 0.00077085 0.0008184 0.00078 0.0008397 0.0007564 0.0007581 0.00086695 0.00077285 0.0007206 0.0008182 0.00079845 0.0007301 0.0008135 0.00076075 0.0006502 0.0007753 0.00085655 0.00061345 0.0008174 0.0007875 0.000782 0.00075275 0.0008366 0.0008034 0.00074905 0.0007601 0.00082085 0.0007905 0.0007574 0.00079955 0.0008413 0.00083555 0.0008255 0.00062615 0.0007846 0.0008371 0.0008163 0.0008487 0.0007784 0.00087635 0.00079765 0.0007631 0.00082735 0.0008365 0.0008383 0.00063305 0.00082415 0.0008133 0.00084955 0.0008364 0.0008466 0.00079275 0.0008189 0.00065625 0.00084775 0.0007722
32 0.0008665 0.0008956 0.00088615 0.00087615 0.00088425 0.0008631 0.0008105 0.0006589 0.0006671 0.0006513 0.0008505 0.0008818 0.00078275 0.00086415 0.0009072 0.0008819 0.00088215 0.0008847 0.00086275 0.00088695 0.0008699 0.00086545 0.00083685 0.0009152 0.0009061 0.00081775 0.0008046 0.00084605 0.00068965 0.00066675 0.00086935 0.00080055 0.0008947 0.00082415 0.00064265 0.0008023 0.0007863 0.00076945 0.0008226 0.00088075 0.000729 0.0008399 0.00084295 0.0008613 0.00087895 0.0008252 0.000521 0.0008343 0.0008221 0.0007668 0.00069125 0.0008632 0.00075175 0.0008356 0.0006947 0.00085135 0.00088525 0.0008457 0.0007629 0.00086125 0.0008431 0.00082605 0.0008776 0.0007496 0.00084025 0.00068805 0.0009049 0.00081775 0.0006813 0.00080455 0.00087155 0.0008884 0.0008604 0.0008506 0.00083735 0.00090585 0.00081685 0.00082695 0.0009489 0.0008753 0.0008457 0.0007668 0.00080075 0.000805 0.0008761 0.0006187 0.0007667 0.0008766 0.0007423 0.00083655 0.00083515 0.00078365 0.0007459 0.0007755 0.0008053 0.00076255 0.0008401 0.00083675 0.0008986 0.00084295 0.00086335 0.00082435 0.00087615 0.0008578 0.00084135 0.0008989
33 0.00082345 0.0008326 0.00085565 0.0008136 0.00067095 0.0008113 0.00084655 0.00088105 0.00087545 0.00082275 0.00077845 0.000636 0.0007939 0.00073915 0.000807 0.0006361 0.0008536 0.00085475 0.000873 0.00082935 0.00085555 0.00083625 0.00082015 0.00082875 0.0008715 0.00076825 0.0008153 0.00078405 0.00082845 0.0008014 0.0008489 0.00082205 0.00082415 0.0009153 0.00070325 0.00081925 0.00065805 0.00083355 0.0007703 0.00085235 0.00085825 0.0007616 0.00081975 0.00064845 0.0008153 0.00077885 0.00076845 0.0008215 0.00051005 0.0008595 0.00076055 0.00076375 0.00082385 0.00084545 0.0008225 0.0008312 0.0008616 0.0008617 0.0006419 0.00083285 0.0008545 0.0008036 0.00083115 0.00090815 0.00083265 0.000815 0.00078345 0.00076825 0.00078975 0.00062995 0.000599 0.0008348 0.0007751 0.0008194 0.0008273 0.00087245 0.00067555 0.0006678 0.0008634 0.0008462 0.00079005 0.0008595 0.00079895 0.0007829 0.00089575 0.00079505 0.0006208 0.00074195 0.0008736 0.00082055 0.0008462 0.000877 0.00064875 0.00062955 0.00063875 0.00063485 0.00079765 0.000814 0.00082325 0.0006756 0.0007986 0.00084185 0.0007342 0.00085405 0.00084005 0.00079485
34 0.00083955 0.0008621 0.000836 0.00083315 0.00073315 0.00081765 0.00076875 0.0007742 0.00088575 0.00062985 0.0008101 0.0007451 0.00072895 0.00079385 0.000863 0.0007452 0.0008587 0.00085375 0.0008425 0.00085355 0.0008431 0.00085645 0.000802 0.00086775 0.00087435 0.0007805 0.00077355 0.00083465 0.00066165 0.00063425 0.00081765 0.00076375 0.00064265 0.00070325 0.0008341 0.0007655 0.00078565 0.00086705 0.00073265 0.0007744 0.0006869 0.00074985 0.0007324 0.0007349 0.0008599 0.00078645 0.0004897 0.00077955 0.00069615 0.00074705 0.0006665 0.0008721 0.0007115 0.00079965 0.00066865 0.0008085 0.00087085 0.00083015 0.00075335 0.00077795 0.00074705 0.00080485 0.0008509 0.00072845 0.00080425 0.00061975 0.00086835 0.0007805 0.00065805 0.00079355 0.00067585 0.0008476 0.00081845 0.00079055 0.00081975 0.0008683 0.0006675 0.0007082 0.0009038 0.0008624 0.00075545 0.00074705 0.00074385 0.00071845 0.00077145 0.00066355 0.00064025 0.00065805 0.00071265 0.0008098 0.0007934 0.00074945 0.0007486 0.0007456 0.0007945 0.00073575 0.0007993 0.0007986 0.00086845 0.00079005 0.00082405 0.00082125 0.0007408 0.0008666 0.00082895 0.00086405
35 0.00082795 0.0008392 0.0008474 0.000859 0.00078505 0.00084495 0.00079335 0.0008985 0.00083995 0.0007846 0.0008602 0.00077015 0.0008594 0.00083355 0.0008609 0.00077025 0.00085925 0.0008374 0.0008182 0.0006104 0.0008887 0.00063625 0.00058745 0.00083435 0.0008524 0.0007691 0.00084375 0.0008177 0.0007365 0.0006291 0.00088025 0.0008135 0.0008023 0.00081925 0.0007655 0.0008296 0.0008697 0.0008451 0.0008595 0.0008853 0.00077955 0.0008693 0.00072475 0.00082095 0.00061635 0.0008646 0.0007023 0.0008655 0.0008222 0.00055845 0.0007379 0.00080475 0.00081885 0.00085185 0.0007935 0.0007308 0.0006391 0.00071215 0.00081625 0.0008488 0.0008782 0.00081605 0.0008485 0.0007949 0.0008657 0.0007869 0.000839 0.0007691 0.00056055 0.0008442 0.00081935 0.00071085 0.0008598 0.0008395 0.00058845 0.00084405 0.00082725 0.000824 0.00086105 0.00083825 0.00087325 0.00055845 0.0008449 0.0008245 0.0008937 0.0008615 0.0008183 0.0006199 0.00077565 0.0007069 0.0008433 0.0007815 0.0008345 0.000856 0.00080935 0.0008154 0.00079625 0.0008221 0.0008024 0.00087475 0.00083455 0.00081675 0.000848 0.00083755 0.00083045 0.0008799
36 0.00082995 0.00085265 0.00088085 0.00086605 0.0008609 0.0007998 0.00075405 0.00088095 0.00086305 0.0007593 0.00078195 0.00089035 0.00085145 0.0008072 0.00082945 0.00089045 0.00063905 0.00069415 0.00086115 0.0008375 0.00083865 0.00062315 0.00082135 0.00084265 0.0008885 0.0008255 0.00062125 0.000627 0.0008423 0.00081835 0.00083645 0.00081785 0.0007863 0.00065805 0.00078565 0.0008697 0.0007875 0.00084325 0.00080145 0.0008833 0.0008736 0.0008029 0.0008574 0.0008848 0.0008368 0.0008263 0.00074025 0.00083885 0.0006573 0.00087405 0.00081695 0.000835 0.0008117 0.0008807 0.0007068 0.000846 0.00083835 0.00071675 0.0005877 0.0008581 0.00063885 0.00079575 0.00076785 0.0008918 0.0008535 0.0007809 0.0008431 0.0008255 0.00077325 0.0006118 0.0008755 0.00087365 0.0008348 0.00085085 0.00081275 0.000801 0.00075605 0.00076445 0.0008842 0.00086375 0.00080285 0.00087405 0.0008586 0.0007724 0.0008861 0.000872 0.0007482 0.00086455 0.00089085 0.00080675 0.000793 0.0008901 0.00063785 0.00062135 0.00061815 0.00059645 0.00084755 0.00085855 0.0008561 0.00063065 0.00084985 0.00062275 0.0008489 0.0008506 0.00085705 0.0008188
37 0.0008347 0.0008667 0.00087055 0.00083835 0.0006568 0.0008587 0.00089595 0.00075845 0.0007546 0.0008934 0.0008378 0.00085675 0.0008112 0.0008471 0.0009266 0.00085685 0.0009012 0.00068655 0.0008739 0.00086775 0.00087955 0.00085995 0.0008505 0.0006887 0.00090295 0.00085645 0.0008486 0.0008656 0.0008876 0.00084595 0.0008637 0.00087235 0.00076945 0.00083355 0.00086705 0.0008451 0.00084325 0.0009062 0.00083 0.0008634 0.00088885 0.00084975 0.00086295 0.00087635 0.0008255 0.00086605 0.00091 0.0008442 0.00083445 0.00088305 0.0008467 0.000844 0.00089385 0.00085275 0.00093 0.00086055 0.00086595 0.00087905 0.0008281 0.00086675 0.0008766 0.00089525 0.000933 0.00093085 0.0008691 0.0009056 0.0008253 0.00085645 0.0008692 0.00080435 0.00088305 0.0008881 0.00089595 0.0008475 0.0008493 0.00092855 0.0008645 0.0008695 0.00092435 0.00086635 0.0008472 0.00088305 0.00082145 0.0008502 0.00090645 0.0007159 0.00083665 0.00083945 0.0008928 0.00083835 0.00087815 0.00092445 0.00083185 0.0008138 0.0008047 0.00082945 0.0008346 0.00089235 0.00084615 0.0008614 0.00082505 0.00088725 0.0007558 0.00088075 0.00085025 0.0008935
38 0.00084625 0.00085055 0.00079965 0.000828 0.0007733 0.0006335 0.00079835 0.0007517 0.0008264 0.0008607 0.00057745 0.000789 0.0004651 0.00063325 0.00085835 0.0007891 0.0008118 0.0008165 0.00087405 0.00084435 0.00081725 0.0008185 0.00083545 0.00083805 0.0008457 0.000841 0.00059115 0.00082375 0.0008607 0.0008695 0.000701 0.00082505 0.0008226 0.0007703 0.00073265 0.0008595 0.00080145 0.00083 0.000801 0.00077495 0.00073805 0.00058875 0.0007939 0.00077715 0.0008573 0.00067055 0.00087265 0.00058545 0.00076675 0.00086495 0.00087485 0.00081015 0.00086595 0.0006528 0.0008228 0.0008128 0.00085985 0.00077495 0.00083215 0.00061085 0.00074865 0.0008556 0.0008238 0.00089925 0.0007175 0.0008391 0.00087915 0.000841 0.000856 0.0008398 0.0007048 0.00084855 0.0008218 0.000605 0.0008497 0.00081145 0.00076505 0.0007754 0.00084185 0.00086485 0.000501 0.00086495 0.0004282 0.00060825 0.00081985 0.0006901 0.000743 0.00073165 0.0008242 0.00065055 0.00061835 0.0008584 0.000801 0.00061085 0.000822 0.00081805 0.00080185 0.0008368 0.00087565 0.00082115 0.0006643 0.00081945 0.00078295 0.00085015 0.0006613 0.00085335
39 0.0008094 0.00085745 0.00062975 0.00061155 0.0008177 0.0008054 0.000852 0.00061755 0.0008717 0.0008757 0.00080135 0.0008318 0.00083985 0.00079205 0.0008639 0.0008319 0.0008713 0.0008602 0.00088215 0.00087805 0.0008094 0.0008934 0.0008708 0.00084605 0.0008517 0.00084755 0.00085285 0.00086985 0.0008679 0.00087925 0.00081415 0.00082625 0.00088075 0.00085235 0.0007744 0.0008853 0.0008833 0.0008634 0.00077495 0.0007542 0.00088055 0.00077655 0.0006021 0.000825 0.0008796 0.00085945 0.00090715 0.00080865 0.0008453 0.0009137 0.00088485 0.0008682 0.0008933 0.00083995 0.00089275 0.00082015 0.0008769 0.0008659 0.00084505 0.00080775 0.0006292 0.00084145 0.0008726 0.00090755 0.0008346 0.00084715 0.00078375 0.00084755 0.00090455 0.00086905 0.0008274 0.0008547 0.00085245 0.00076855 0.00085565 0.00086495 0.000836 0.00087145 0.00086165 0.00089975 0.0007824 0.0009137 0.00083135 0.00078065 0.00063565 0.00075715 0.0008546 0.00077545 0.0007222 0.0007935 0.000853 0.00089175 0.0008755 0.0008552 0.0008775 0.00086035 0.0008512 0.00084645 0.0008557 0.0008382 0.00084515 0.00086615 0.00082755 0.00085775 0.0008619 0.0008557
40 0.0008813 0.0008632 0.0008654 0.00089045 0.00082715 0.0008679 0.0007988 0.0008576 0.0008771 0.00071425 0.0008693 0.0008162 0.0006902 0.00084045 0.0007684 0.0008163 0.0008658 0.00083355 0.00089115 0.0009008 0.00084565 0.00086155 0.0008326 0.0008817 0.00087275 0.0008072 0.00073355 0.00083585 0.00071495 0.0007148 0.0006298 0.0008096 0.000729 0.00085825 0.0006869 0.00077955 0.0008736 0.00088885 0.00073805 0.00088055 0.0008424 0.0007487 0.000845 0.0008271 0.000859 0.00069325 0.0006517 0.00072965 0.000854 0.00065665 0.00072245 0.00086985 0.0007719 0.00076015 0.00076805 0.0008244 0.00086175 0.0007785 0.0008589 0.00076865 0.00084285 0.0007421 0.00075295 0.000671 0.0006371 0.0007492 0.00089165 0.0008072 0.00074465 0.0008706 0.00080145 0.00086325 0.0006694 0.00073725 0.00084735 0.0008627 0.00085545 0.0008553 0.00090075 0.0008124 0.0006307 0.00065665 0.0006558 0.0008066 0.00088805 0.00082135 0.0007337 0.00083425 0.00065945 0.00088975 0.0007499 0.00066105 0.0008146 0.0007763 0.00088815 0.0008443 0.0007568 0.00074055 0.0008974 0.0009087 0.0007868 0.00083945 0.00087195 0.00087445 0.00078575 0.00075745
41 0.00085135 0.0008566 0.0008164 0.00081375 0.00078495 0.0006327 0.0008013 0.00078035 0.0008515 0.0008498 0.0005796 0.00079075 0.00080685 0.00061065 0.00083965 0.00079085 0.00083815 0.0008264 0.0008874 0.00085615 0.0008337 0.00084695 0.0008402 0.0008413 0.00087045 0.0008161 0.0008008 0.00082255 0.0008644 0.00086245 0.00072505 0.0008204 0.0008399 0.0007616 0.00074985 0.0008693 0.0008029 0.00084975 0.00058875 0.00077655 0.0007487 0.000779 0.00079665 0.00078825 0.00086545 0.000836 0.00086405 0.00079965 0.00077115 0.0008793 0.0008493 0.0008007 0.00084545 0.00084265 0.0008347 0.00083465 0.0008678 0.00084515 0.00078075 0.00082775 0.0007696 0.000822 0.0008338 0.00090085 0.0007276 0.00085595 0.0008557 0.0008161 0.00086225 0.00081685 0.00074985 0.0008604 0.00062735 0.00079915 0.0008294 0.00083265 0.0008069 0.00080455 0.00086275 0.0008455 0.00050435 0.0008793 0.0007975 0.00059495 0.0008247 0.00074335 0.00056795 0.0007677 0.0008456 0.0006377 0.00080465 0.00087065 0.00078105 0.00079015 0.000817 0.0007917 0.000623 0.00065245 0.0008834 0.00082985 0.00084935 0.0008421 0.00078305 0.0008561 0.00084155 0.0006359
42 0.00080745 0.00085115 0.0008233 0.0008079 0.00079045 0.00080075 0.00078575 0.0006502 0.00084745 0.00082825 0.00081135 0.00078935 0.0008395 0.0007919 0.0008199 0.00078945 0.00089 0.00084685 0.00085795 0.00085325 0.0008489 0.00086445 0.00081265 0.00087275 0.00086155 0.00078915 0.00084275 0.00084065 0.00078345 0.00064245 0.00085945 0.0007879 0.00084295 0.00081975 0.0007324 0.00072475 0.0008574 0.00086295 0.0007939 0.0006021 0.000845 0.00079665 0.000867 0.0008125 0.00082565 0.0008085 0.00080405 0.0008453 0.00080615 0.00085155 0.0008184 0.00084195 0.0008176 0.0008247 0.0008214 0.00066735 0.00085375 0.00067005 0.000788 0.0008355 0.0006464 0.00075565 0.00080055 0.00084525 0.0008461 0.00083175 0.00080955 0.00078915 0.00084435 0.0008158 0.0008202 0.00069585 0.0008085 0.0008214 0.0007979 0.0008686 0.0008255 0.0008638 0.00092105 0.0008442 0.0008091 0.00085155 0.00083685 0.0007585 0.00064575 0.0007574 0.0008193 0.00075775 0.0008151 0.00082015 0.00083155 0.00087725 0.0008488 0.0008412 0.00085415 0.0008029 0.0008459 0.00080035 0.00082195 0.00085015 0.00081635 0.0008055 0.00083255 0.0008379 0.0008438 0.00086325
43 0.0008332 0.00072775 0.0007874 0.00077835 0.00069235 0.0008311 0.00085825 0.0008544 0.0008609 0.00086805 0.00080625 0.0005941 0.00077155 0.00074745 0.0008352 0.0005942 0.00076205 0.00089325 0.00089345 0.0008659 0.00062685 0.00085885 0.0008521 0.0007832 0.0007721 0.00076595 0.0008022 0.0007724 0.00083525 0.0008151 0.0008492 0.0006242 0.0008613 0.00064845 0.0007349 0.00082095 0.0008848 0.00087635 0.00077715 0.000825 0.0008271 0.00078825 0.0008125 0.0007704 0.0008246 0.0008138 0.00082885 0.00074635 0.00070655 0.00084615 0.00077535 0.0007543 0.0008303 0.0008196 0.00086515 0.0007564 0.00087665 0.00082415 0.0008808 0.0007612 0.00084355 0.000852 0.00086715 0.0008937 0.0006076 0.0008093 0.00082365 0.00076595 0.00085955 0.00084645 0.0005599 0.00072485 0.00081545 0.00078695 0.000859 0.0007776 0.0007085 0.0006621 0.00067465 0.00084195 0.0008148 0.00084615 0.0007622 0.00081785 0.00090065 0.00075855 0.00071335 0.00074335 0.00079055 0.00086715 0.0008249 0.0007495 0.00087135 0.00083755 0.0008675 0.00087405 0.00080035 0.0008075 0.00082295 0.0008438 0.00080355 0.00083675 0.0007274 0.00062405 0.00081625 0.0007554
44 0.0008001 0.00065295 0.00083295 0.00085875 0.00081315 0.00084445 0.0007924 0.00088095 0.00084475 0.0008648 0.00084125 0.00080125 0.00086965 0.0008298 0.00086005 0.00080135 0.00086275 0.000814 0.0007877 0.0006473 0.000864 0.0006269 0.00060235 0.0008518 0.00087975 0.00078945 0.0008412 0.0008136 0.00085425 0.0008183 0.0008795 0.0008159 0.00087895 0.0008153 0.0008599 0.00061635 0.0008368 0.0008255 0.0008573 0.0008796 0.000859 0.00086545 0.00082565 0.0008246 0.0008339 0.00087215 0.00084665 0.00085185 0.0008245 0.00062715 0.00082965 0.0008024 0.00085585 0.00086605 0.00082885 0.000813 0.0006342 0.0007999 0.0008138 0.00087005 0.0008597 0.0008316 0.0008318 0.00085745 0.0008652 0.0008864 0.00086775 0.00078945 0.0006479 0.000624 0.00081835 0.0008287 0.0008643 0.0008375 0.0006069 0.0008432 0.0008368 0.0008343 0.0008891 0.00063305 0.0008748 0.00062715 0.00085375 0.00082825 0.00088055 0.000869 0.0008209 0.00062905 0.00083425 0.0006914 0.0008293 0.00086325 0.00083935 0.0008416 0.0007642 0.0008095 0.0007778 0.00085525 0.000806 0.00086565 0.00085335 0.00083305 0.0008234 0.000835 0.000841 0.0008781
45 0.00081505 0.0008569 0.00087365 0.00087775 0.0008069 0.0008505 0.00083995 0.00080195 0.00082725 0.0008517 0.0008447 0.00081435 0.00045395 0.00087405 0.00065105 0.00081445 0.0008602 0.0008531 0.00087725 0.0008741 0.0008611 0.0008754 0.00086955 0.0008765 0.00081905 0.00086575 0.0006679 0.0008713 0.0008165 0.0008504 0.00076435 0.00085495 0.0008252 0.00077885 0.00078645 0.0008646 0.0008263 0.00086605 0.00067055 0.00085945 0.00069325 0.000836 0.0008085 0.0008138 0.00087215 0.0008503 0.00087245 0.0006685 0.0007694 0.00079975 0.00088535 0.0008659 0.00088305 0.00062405 0.00085715 0.00083705 0.00088255 0.0008129 0.00081105 0.00067945 0.0008215 0.0006169 0.00063455 0.0008128 0.00078685 0.00085615 0.00084835 0.00086575 0.00087235 0.00082745 0.0007607 0.00084915 0.0006221 0.0006697 0.0008558 0.0008585 0.00079495 0.0007961 0.0008729 0.0008567 0.0007716 0.00079975 0.0004855 0.0008445 0.0008626 0.0007697 0.00076925 0.00081715 0.00078765 0.00088615 0.0006633 0.0007847 0.0008383 0.0006467 0.00081925 0.00082495 0.00082155 0.00081365 0.00083485 0.00083785 0.00064965 0.00081245 0.0008519 0.0008659 0.00066555 0.0007854
46 0.00089 0.00087295 0.00091265 0.0009034 0.0008444 0.00087715 0.0007404 0.00088625 0.000891 0.00049355 0.0008856 0.00083165 0.00088375 0.0008562 0.0008757 0.00083175 0.0008579 0.00088605 0.00084675 0.00085295 0.00086415 0.00083155 0.00076785 0.00089975 0.0009002 0.0007545 0.00083445 0.0008179 0.00052975 0.0004754 0.00090455 0.00073485 0.000521 0.00076845 0.0004897 0.0007023 0.00074025 0.00091 0.00087265 0.00090715 0.0006517 0.00086405 0.00080405 0.00082885 0.00084665 0.00087245 0.0002834 0.0008798 0.00075405 0.00064045 0.00051705 0.0008766 0.0005677 0.000889 0.00048045 0.0008217 0.0008597 0.00083145 0.0007158 0.00089975 0.00083085 0.0008093 0.00085055 0.0006116 0.00085625 0.00053075 0.00089965 0.0007545 0.0005081 0.0007571 0.00084135 0.0008455 0.0008723 0.0008993 0.0008054 0.00087325 0.0007758 0.00077965 0.00092705 0.00084485 0.00088105 0.00064045 0.0008923 0.00076345 0.00084495 0.00086645 0.0007476 0.0008557 0.0006564 0.00088445 0.00086185 0.00066695 0.0006772 0.00078595 0.0007858 0.0006784 0.00086975 0.00083605 0.00088845 0.00080555 0.0009005 0.0007957 0.00086715 0.0008525 0.0008969 0.0009205
47 0.0008587 0.0008483 0.00072505 0.0007751 0.000807 0.0008252 0.0008052 0.00080985 0.00083655 0.0008622 0.00080595 0.00080925 0.0004618 0.00081955 0.0008718 0.00080935 0.000827 0.0008111 0.0008802 0.0008771 0.0006312 0.0008305 0.0008487 0.000862 0.0008458 0.00084285 0.00059035 0.00082435 0.0008455 0.00086705 0.00057355 0.0007932 0.0008343 0.0008215 0.00077955 0.0008655 0.00083885 0.0008442 0.00058545 0.00080865 0.00072965 0.00079965 0.0008453 0.00074635 0.00085185 0.0006685 0.0008798 0.0007872 0.0008238 0.0008542 0.000874 0.0008482 0.0008806 0.00063535 0.0008328 0.0006208 0.00086535 0.00076525 0.0008777 0.0006142 0.0008031 0.0008623 0.000823 0.00087385 0.0006823 0.00085125 0.0008464 0.00084285 0.0008707 0.0008601 0.0007317 0.00085745 0.00084055 0.0005508 0.0008695 0.00082695 0.0008016 0.0008177 0.00086695 0.00084785 0.0007011 0.0008542 0.00041975 0.00080055 0.00086635 0.00073185 0.00079525 0.00078255 0.0007842 0.0008491 0.0006163 0.00085085 0.0008535 0.00064215 0.00086855 0.00085705 0.00083825 0.0008483 0.0008762 0.0008627 0.0006622 0.0008129 0.0007812 0.00080655 0.0006596 0.0008788
48 0.00081485 0.00084395 0.00085665 0.00081285 0.0006345 0.00080505 0.0008447 0.00087495 0.0008761 0.000815 0.0007722 0.00064155 0.0007884 0.0007807 0.0008061 0.00064165 0.0008675 0.00085925 0.0008548 0.000825 0.00087115 0.000848 0.0008275 0.0008448 0.0008804 0.00080955 0.0008159 0.00082975 0.0008304 0.0007912 0.0008512 0.00083155 0.0008221 0.00051005 0.00069615 0.0008222 0.0006573 0.00083445 0.00076675 0.0008453 0.000854 0.00077115 0.00080615 0.00070655 0.0008245 0.0007694 0.00075405 0.0008238 0.0009382 0.0008664 0.0008033 0.0008058 0.00082485 0.0008411 0.00082275 0.00082565 0.00086635 0.0008535 0.00063395 0.0008347 0.0008497 0.0007842 0.00082885 0.00088545 0.0008456 0.0008155 0.00078975 0.00080955 0.0007992 0.00063555 0.00064575 0.0008399 0.00078395 0.0008217 0.00082295 0.00088735 0.0006761 0.00067945 0.00088965 0.00084175 0.0007865 0.0008664 0.00079865 0.0007759 0.00087155 0.00078895 0.00063225 0.00074735 0.00086805 0.0008137 0.00084785 0.00088605 0.0006544 0.0006278 0.00064655 0.00063865 0.0008079 0.00081905 0.0008198 0.00067605 0.00080405 0.00084055 0.0007433 0.0008643 0.00083705 0.0008209
49 0.00085005 0.00083995 0.00087685 0.0008806 0.00084535 0.00087175 0.0008136 0.00091005 0.0008698 0.0007497 0.000887 0.0008171 0.00085915 0.00085035 0.00079875 0.0008172 0.00086055 0.00084755 0.0008323 0.0006615 0.0008735 0.0006478 0.000629 0.0008725 0.0008682 0.0008064 0.0008395 0.0008248 0.000724 0.00072025 0.00086595 0.00083555 0.0007668 0.0008595 0.00074705 0.00055845 0.00087405 0.00088305 0.00086495 0.0009137 0.00065665 0.0008793 0.00085155 0.00084615 0.00062715 0.00079975 0.00064045 0.0008542 0.0008664 0.0009082 0.0007206 0.00084535 0.0007906 0.0008562 0.0007555 0.00083925 0.00066035 0.00082225 0.00085775 0.0008703 0.0008806 0.0007759 0.0007802 0.0006759 0.0008667 0.000768 0.0008801 0.0008064 0.0005438 0.00085055 0.00084275 0.00084405 0.00080175 0.0008551 0.0006345 0.0008518 0.000873 0.0008617 0.00088005 0.00082835 0.0008757 0.00045415 0.0008469 0.000848 0.00090915 0.00088045 0.000855 0.00065745 0.0006696 0.0007246 0.0008396 0.00066715 0.0008425 0.0008725 0.0008337 0.0008525 0.00081125 0.00086225 0.00085505 0.00090485 0.0008699 0.00084135 0.00087295 0.0008629 0.0008538 0.0008979
